timestamp,year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2019-07-25 10:00:00,2019.0,7.0,25.0,10.0,-0.8543413838285735,0.270029807274378,-1.816138506658455,-0.5546284459201198,0.23729737607226833,0.46186845861427694,1.2531405140052303,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 11:00:00,2019.0,7.0,25.0,11.0,-0.832670405513757,0.3530810553610778,-1.6200817248472532,-0.6096187030307985,-0.16856435220771587,1.257128887967874,1.3555832450790253,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 12:00:00,2019.0,7.0,25.0,12.0,-0.8109994271989406,0.4361323034477773,-1.7990900908487852,-0.6627759515711208,-0.5744260804877,2.052389317321471,1.4511964607479009,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 13:00:00,2019.0,7.0,25.0,13.0,-0.7397947841645439,0.2895993542373358,-1.6371301406569227,-0.624282771593646,-0.16856435220771587,0.966552961857906,1.4443669453429815,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 14:00:00,2019.0,7.0,25.0,14.0,-0.6685901411301471,0.1430664050268943,-1.522662205934855,-0.5839565830458151,0.23729737607226833,-0.12693012850329013,1.430707914533142,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 15:00:00,2019.0,7.0,25.0,15.0,-0.5973854980957503,-0.0034665441835470324,-1.7041060599091968,-0.5454634030683403,0.6431591043522525,-1.2204132188644863,1.4238783991282222,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 16:00:00,2019.0,7.0,25.0,16.0,-0.6364910228743664,-0.02184282608778814,-1.5494525736357645,-0.47031005168374646,0.5251760438057456,-1.0674785209118713,1.280458575624909,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 17:00:00,2019.0,7.0,25.0,17.0,-0.6755965476529824,-0.04021910799202908,-1.5932913571463436,-0.39698970886950846,0.4071929832592385,-0.9145438229592563,1.1370387521215957,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 18:00:00,2019.0,7.0,25.0,18.0,-0.7147020724315986,-0.05859538989627019,-1.7308964276101064,-0.32366936605527047,0.28920992271273144,-0.7692558599042723,0.9936189286182825,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 19:00:00,2019.0,7.0,25.0,19.0,-0.824034602125146,0.32324942889315406,-1.6273881887656831,-0.2631800832335242,0.17594618458808467,-0.7921960645971647,1.1643568137412745,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 20:00:00,2019.0,7.0,25.0,20.0,-0.9333671318186935,0.7053329006943213,-1.4970895822203503,-0.20269080041177792,0.05796312404157763,-0.8151362692900568,1.3350946988642665,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 21:00:00,2019.0,7.0,25.0,21.0,-1.0428626011988185,1.0871777194837453,-1.6018155650511785,-0.14220151759003163,-0.055300614083069126,-0.8380764739829492,1.5058325839872584,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 22:00:00,2019.0,7.0,25.0,22.0,-0.9675844659999825,0.7392216283618828,-1.7041060599091968,-0.14770054330109966,-0.012826712286326605,-0.9221905578568872,1.1780158445511137,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-07-25 23:00:00,2019.0,7.0,25.0,23.0,-0.8923063308011466,0.3910268842282766,-1.4155007351312168,-0.1513665604418115,0.034366511932276224,-1.0063046417308252,0.8433695897100494,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 00:00:00,2019.0,8.0,2.0,0.0,-0.9974024286436773,0.04569597623559137,0.3563167650880286,-1.1650202998486505,-1.1360254486890735,1.1500745994010435,0.918494259164166,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 01:00:00,2019.0,8.0,2.0,1.0,-0.9411882367744167,0.1349522026276193,0.2357601104339358,-1.1741853427004303,-0.8764627154867581,0.935966022267383,1.3965603375085434,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 02:00:00,2019.0,8.0,2.0,2.0,-0.8849740449051562,0.22420842901964705,0.3258731654279041,-1.181517376981854,-0.6216193047063029,0.7218574451337222,1.8677969004480015,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 03:00:00,2019.0,8.0,2.0,3.0,-0.8287598530358955,0.3134646554116748,0.30030054171339987,-1.1906824198336339,-0.36205657150398746,0.5077488680000615,2.345862978792379,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 04:00:00,2019.0,8.0,2.0,4.0,-0.8546672632017287,0.3547516264432814,0.4500830520412124,-1.1631872912782946,-0.2818280903323626,0.19423273719720102,1.6287638612758129,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 05:00:00,2019.0,8.0,2.0,5.0,-0.8805746733675618,0.39603859747488795,0.3185667015094744,-1.1356921627229553,-0.20159960916073785,-0.11928339360565939,0.9048352283543267,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 06:00:00,2019.0,8.0,2.0,6.0,-0.9064820835333949,0.4373255685064945,0.3356151173191442,-1.1081970341676162,-0.11665180556725278,-0.44044625930615056,0.1877361108377603,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 07:00:00,2019.0,8.0,2.0,7.0,-0.9809455202993431,0.5977003923980526,0.46226049190526197,-1.045874742775514,0.010769899822974823,-0.7157287156208572,0.44725769622470807,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 08:00:00,2019.0,8.0,2.0,8.0,-1.0554089570652911,0.7580752162896107,0.32830865340071447,-0.9835524513834117,0.13819160521320242,-0.9986579068331947,0.7067792816116559,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 09:00:00,2019.0,8.0,2.0,9.0,-1.1298723938312394,0.918688693192912,0.20166327881459623,-0.9212301599913094,0.26561331060342996,-1.2739403631479014,0.9731303824035236,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 10:00:00,2019.0,8.0,2.0,10.0,-1.120096012636585,0.6547384622047229,0.2990827977269947,-0.8149156629106644,0.4260702729466796,-1.1898262792739633,1.2667995448150695,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 11:00:00,2019.0,8.0,2.0,11.0,-1.1101566917553536,0.3907882312165334,0.21018748671943113,-0.7104341744003754,0.5912465577117894,-1.1057121954000249,1.5672982226315357,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 12:00:00,2019.0,8.0,2.0,12.0,-1.1003803105606997,0.12683800022834396,0.3319618853599291,-0.6041196773197304,0.7564228424768993,-1.0139513766284562,1.8677969004480015,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 13:00:00,2019.0,8.0,2.0,13.0,-1.1057573202177593,0.12779261227531732,0.35266353312881393,-0.6994361229782399,0.7186682631020169,-1.0827719907071327,1.7038885307299292,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 14:00:00,2019.0,8.0,2.0,14.0,-1.111134329874819,0.12874722432229105,0.14686479942637223,-0.7947525686367491,0.6761943613052744,-1.1439458698881788,1.5468096764167765,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 15:00:00,2019.0,8.0,2.0,15.0,-1.1165113395318786,0.12970183636926474,0.12981638361670245,-0.8900690142952583,0.6384397819303922,-1.2127664839668553,1.389730822103624,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 16:00:00,2019.0,8.0,2.0,16.0,-1.0902780499928904,0.16955688933041058,0.28690535786294513,-0.9303952028430893,0.6242818146648115,-0.9451307625497793,1.212163421575712,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 17:00:00,2019.0,8.0,2.0,17.0,-1.064044760453902,0.2091732892798136,0.31613121353666446,-0.9688883828205642,0.6101238473992304,-0.6774950411327035,1.0277665056428806,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 18:00:00,2019.0,8.0,2.0,18.0,-1.0379744106014916,0.24878968922921627,0.47930890771493173,-1.009214571368395,0.60068520255551,-0.40985931971562756,0.8501991051149692,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 19:00:00,2019.0,8.0,2.0,19.0,-0.9807825806127655,0.11299612554722738,0.3733651808976984,-0.8845699885841906,0.06268244646343792,-0.27986482645590494,1.089232144287158,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 20:00:00,2019.0,8.0,2.0,20.0,-0.923753690310617,-0.02279743813476168,0.24063108637955563,-0.7599254057999862,-0.4753203096286342,-0.14987033319618237,1.3350946988642665,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 21:00:00,2019.0,8.0,2.0,21.0,-0.866561860321891,-0.15859100181675057,0.28325212590373006,-0.6352808230157815,-1.0180423881425664,-0.0275225748340905,1.5809572534413747,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 22:00:00,2019.0,8.0,2.0,22.0,-0.9550381101335099,0.6428058116175533,0.2528085262436056,-0.6884380715561041,-0.6971284634560675,-0.019875839936459753,1.3965603375085434,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-02 23:00:00,2019.0,8.0,2.0,23.0,-1.0435143599451289,1.4442026250518571,0.05431625645959402,-0.7397623115260705,-0.3762145387695683,-0.019875839936459753,1.2189929369806318,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 00:00:00,2019.0,8.0,9.0,0.0,-0.7101397612074267,0.04545732322384786,-1.450815310736961,-0.41165377743235604,-0.3478986042384066,1.8382807401878103,0.768244920255933,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 01:00:00,2019.0,8.0,9.0,1.0,-0.6083024570964474,-0.029002416440089773,-1.503178302152375,-0.42631784599520367,-0.5933033701751412,1.517117874487319,0.8160515280903706,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 02:00:00,2019.0,8.0,9.0,2.0,-0.5066280926720454,-0.10346215610402741,-1.7053238038956018,-0.44281492312840715,-0.843427458533736,1.195955008786828,0.8570286205198887,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 03:00:00,2019.0,8.0,9.0,3.0,-0.40495372824764375,-0.17792189576796522,-2.1498003589334194,-0.4574789916912548,-1.0888322244704707,0.8671454081887062,0.9048352283543267,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 04:00:00,2019.0,8.0,9.0,4.0,-0.6474079818750635,0.4158467974495893,-2.164413286770279,-0.48497412024659403,-1.2351312195481396,0.8365584685981833,0.6179955813477,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 05:00:00,2019.0,8.0,9.0,5.0,-0.8896992958159056,1.0093768376554004,-2.0950018795451952,-0.512469248801933,-1.3861495370476686,0.7983247941100295,0.3243264189361539,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 06:00:00,2019.0,8.0,9.0,6.0,-1.1319906097567476,1.6031455308729545,-1.9780984568503173,-0.5381313687869164,-1.5324485321253374,0.7600911196218758,0.03748677192952735,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 07:00:00,2019.0,8.0,9.0,7.0,-0.9819231584188084,1.0327648328062524,-2.11570352731408,-0.5894556087568827,-1.4663780182192934,1.0659605155271055,0.11261144138364382,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 08:00:00,2019.0,8.0,9.0,8.0,-0.8318557070808692,0.4623841347395504,-1.7333319155829163,-0.6407798487268496,-1.4050268267351098,1.3641831765347046,0.1877361108377603,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 09:00:00,2019.0,8.0,9.0,9.0,-0.6816253160563525,-0.10823521633889528,-2.0328969362385414,-0.6939370972671719,-1.343675635250926,1.670052572439934,0.26286078029187676,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 10:00:00,2019.0,8.0,9.0,10.0,-0.7982901316458904,0.08483507016150718,-1.7260254516644864,-0.7654244315110539,-1.4097461491569698,1.0583137806294747,0.26286078029187676,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 11:00:00,2019.0,8.0,9.0,11.0,-0.9149549472354284,0.2776667036501663,-1.7808239310527105,-0.8369117657549359,-1.4758166630630138,0.4542217237166462,0.2696902956967965,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 12:00:00,2019.0,8.0,9.0,12.0,-1.0316197628249664,0.4704983371388258,-1.5250976939076648,-0.9083990999988178,-1.5418871769690579,-0.14987033319618237,0.2765198111017161,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 13:00:00,2019.0,8.0,9.0,13.0,-1.0572012936176443,0.7050942476825781,-1.5482348296493595,-0.8222476971920882,-0.90949797243978,0.06423824393747839,0.2492017494820374,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 14:00:00,2019.0,8.0,9.0,14.0,-1.0827828244103224,0.939451505214587,-1.7589045392974207,-0.7379293029557147,-0.2771087679105023,0.27834682107113917,0.2218836878623587,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 15:00:00,2019.0,8.0,9.0,15.0,-1.108201415516423,1.1740474157583394,-2.182679446566354,-0.6517779001489853,0.3599997590406356,0.49245539820479994,0.19456562624267995,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 16:00:00,2019.0,8.0,9.0,16.0,-0.962533335716078,0.74184681149106,-1.8879854018563487,-0.5326323430758486,0.06268244646343792,0.6148031565668918,0.24237223407711772,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 17:00:00,2019.0,8.0,9.0,17.0,-0.8167023162291555,0.30964620722378067,-1.4033232952671668,-0.4153197945730679,-0.22991554369189954,0.7295041800313529,0.29017884191155546,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 18:00:00,2019.0,8.0,9.0,18.0,-0.6710342364288107,-0.12255439704349871,-1.3107747523003883,-0.2961742374999312,-0.5225135338472371,0.8518519383934448,0.344814965150913,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 19:00:00,2019.0,8.0,9.0,19.0,-0.8035042016163726,0.1836374170232707,-1.9647032729998626,-0.3438324603291858,-0.14968706252027475,0.12541212311852432,0.17407708002792094,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 20:00:00,2019.0,8.0,9.0,20.0,-0.935811227117357,0.4895905780782969,-1.7077592918684117,-0.39332369172879666,0.22313940880668748,-0.6010276921563961,0.010168710309848634,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 21:00:00,2019.0,8.0,9.0,21.0,-1.068281192304919,0.7955437391333228,-1.7869126509847353,-0.44098191455805125,0.5959658801336497,-1.3274675074313167,-0.16056917481314334,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 22:00:00,2019.0,8.0,9.0,22.0,-0.8781305780688983,0.3492626071731833,-1.9598322970542428,-0.40982076886200014,0.7139489406801568,-1.1133589302976556,0.17407708002792094,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-09 23:00:00,2019.0,8.0,9.0,23.0,-0.6878170241463,-0.09725717779869932,-1.8307514344953149,-0.380492631736305,0.8319320012266638,-0.8992503531639948,0.5087233348689851,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 00:00:00,2019.0,8.0,11.0,0.0,-1.111949028307707,0.5587999514838798,-1.041653331304888,-0.20452380898213382,-0.8245501688462951,1.1577213342986745,1.0619140826674793,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 01:00:00,2019.0,8.0,11.0,1.0,-1.1080384758298454,0.5263431418867788,-1.0745324189378223,-0.2320189375374731,-0.3950918284570094,0.5612760122834766,0.9663008669986037,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 02:00:00,2019.0,8.0,11.0,2.0,-1.1041279233519838,0.49388633228967777,-1.0550485151553426,-0.25768105752245646,0.034366511932276224,-0.03516930973172125,0.8706876513297281,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 03:00:00,2019.0,8.0,11.0,3.0,-1.100217370874122,0.4614295226925767,-0.9040482608411251,-0.28517618607779577,0.4638248523215619,-0.6316146317469191,0.7750744356608529,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 04:00:00,2019.0,8.0,11.0,4.0,-1.110808450501664,0.6344529562065345,-0.8188061817927766,-0.28151016893708364,0.5723692680243484,-0.05046277952698274,0.8980057129494069,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 05:00:00,2019.0,8.0,11.0,5.0,-1.1213995301292057,0.8074763897204923,-0.37311188276855406,-0.2778441517963718,0.6809136837271349,0.5306890726929536,1.0209369902379613,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 06:00:00,2019.0,8.0,11.0,6.0,-1.1319906097567476,0.9802611702227069,-0.6434510477504594,-0.27417813465566,0.7894580994299212,1.1194876598105206,1.1370387521215957,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 07:00:00,2019.0,8.0,11.0,7.0,-1.0787093322458834,0.7251411006690226,-0.37920060270057904,-0.21185584326355777,0.4307895953685399,1.3259495020465506,1.1438682675265155,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 08:00:00,2019.0,8.0,11.0,8.0,-1.0254280547350187,0.4697823781035956,-0.5655154326205406,-0.1495335518714556,0.0674017688852982,1.5324113442825806,1.150697782931435,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 09:00:00,2019.0,8.0,11.0,9.0,-0.9721467772241544,0.2146623085499113,-0.4559184738440926,-0.08537825190899716,-0.2912667351760832,1.7388731865186107,1.1575272983363547,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 10:00:00,2019.0,8.0,11.0,10.0,-1.0024535589275818,0.24688046513526918,-0.6178784240359552,-0.10920736332362461,-0.8859013603304787,2.0141556428333174,1.130209236716676,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 11:00:00,2019.0,8.0,11.0,11.0,-1.0325974009444316,0.2790986217206267,-0.45226524188487754,-0.1330364747382521,-1.480535985484874,2.281791364250393,1.1028911750969974,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 12:00:00,2019.0,8.0,11.0,12.0,-1.0629041826478594,0.3115554313177277,-0.8005400219967022,-0.1568655861528792,-2.0751706106392693,2.5494270856674692,1.0755731134773188,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 13:00:00,2019.0,8.0,11.0,13.0,-1.0229839594363555,0.17432994956527845,-0.6751123913969891,-0.06888117477579365,-1.9902228070457844,2.671774844029561,1.6355933766807322,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 14:00:00,2019.0,8.0,11.0,14.0,-0.983226675911429,0.03710446781282935,-0.8882175890178605,0.020936245171647504,-1.9052750034522994,2.7941226023916528,2.1887841244792265,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 15:00:00,2019.0,8.0,11.0,15.0,-0.9433064526999251,-0.10012101393961993,-0.6008300082262854,0.10892065654873308,-1.8156078774369542,2.916470360753745,2.74880438768264,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 16:00:00,2019.0,8.0,11.0,16.0,-0.9693768025523357,0.16311325801333915,-0.4632249377625223,0.02276925374200374,-1.5749224339220798,2.1212099314001476,2.5234303793202906,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 17:00:00,2019.0,8.0,11.0,17.0,-0.9952842127181689,0.4263475299662984,-0.5216766491099615,-0.06338214906472592,-1.3342369904072056,1.3335962369441816,2.304885886362861,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 18:00:00,2019.0,8.0,11.0,18.0,-1.0213545625705798,0.6893431489075141,-0.7774028862550073,-0.14770054330109966,-1.0935515468923311,0.5383358075905843,2.0795118780005115,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 19:00:00,2019.0,8.0,11.0,19.0,-0.9525940148348464,0.4110737372147214,-0.7006850151114937,-0.2136888518339137,-0.8859013603304787,0.6530368310550455,1.8609673850430817,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 20:00:00,2019.0,8.0,11.0,20.0,-0.8836705274125355,0.1325656725101852,-0.6385800718048396,-0.2778441517963718,-0.6829704961904866,0.7753845894171374,1.6355933766807322,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 21:00:00,2019.0,8.0,11.0,21.0,-0.8149099796768022,-0.1457037391826075,-0.28421657176099047,-0.3419994517588299,-0.4753203096286342,0.8900856128815985,1.4170488837233026,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 22:00:00,2019.0,8.0,11.0,22.0,-0.8105106081392079,-0.028525110416602918,-0.7433060546356678,-0.39149068315844077,-0.5697067580658398,0.6453900961574147,1.2667995448150695,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-11 23:00:00,2019.0,8.0,11.0,23.0,-0.805948296915036,0.08841486533765817,-0.683636599301824,-0.44098191455805125,-0.6640932065030454,0.40069457943323106,1.109720690501917,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 00:00:00,2019.0,8.0,22.0,0.0,-1.0756134782009095,0.43255250827162667,-1.4751701904650607,1.3352033901168623,-1.041639000251868,0.2859935559687699,1.8746264158529211,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 01:00:00,2019.0,8.0,22.0,1.0,-1.0281980294068376,0.3282611421397651,-1.5092670220844,1.3003762272800992,-1.1973766401732573,0.13305885801615508,1.5672982226315357,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 02:00:00,2019.0,8.0,22.0,2.0,-0.9806196409261879,0.22396977600790355,-1.7065415478820067,1.2655490644433358,-1.3531142800946467,-0.012229105038829005,1.2531405140052303,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 03:00:00,2019.0,8.0,22.0,3.0,-0.9332041921321158,0.11967840987604232,-1.6164284928880381,1.2325549101769289,-1.5088519200160357,-0.15751706809381305,0.9458123207838448,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 04:00:00,2019.0,8.0,22.0,4.0,-0.9082744200857481,0.23065206033671848,-1.6346946526841128,1.2747141072951158,-1.5088519200160357,-0.19575074258196679,0.7819039510657724,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 05:00:00,2019.0,8.0,22.0,5.0,-0.8833446480393804,0.34186436380913854,-1.8246627145632899,1.3168733044133025,-1.5088519200160357,-0.23398441707012052,0.6248250967526198,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 06:00:00,2019.0,8.0,22.0,6.0,-0.8585778156795902,0.4530766672815582,-1.633476908697708,1.3571994929611333,-1.5135712424378962,-0.2722180915582742,0.46091672703454745,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 07:00:00,2019.0,8.0,22.0,7.0,-0.7197532027155032,0.3160898385408521,-1.570154221404649,1.3223723301243706,-1.7495373635309104,-0.14987033319618237,0.9116647437592462,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 08:00:00,2019.0,8.0,22.0,8.0,-0.580928589751416,0.17910300980014632,-1.6505253245073777,1.2875451672876075,-1.9855034846239241,-0.03516930973172125,1.3555832450790253,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 09:00:00,2019.0,8.0,22.0,9.0,-0.44210397678732893,0.0423548340711839,-1.6176462368744433,1.2527180044508448,-2.2214696057169383,0.08717844863037064,1.7995017463988048,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 10:00:00,2019.0,8.0,22.0,10.0,-0.5983631362152158,0.2740869084740157,-1.5324041578260947,1.2930441929986756,-2.3536106335290263,0.29364029086640064,1.3146061526495074,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 11:00:00,2019.0,8.0,22.0,11.0,-0.7547852353296801,0.5058189828768472,-1.4739524464786555,1.3333703815465061,-2.485751661341114,0.5001021331024307,0.8297105589002101,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 12:00:00,2019.0,8.0,22.0,12.0,-0.9110443947575667,0.7377897102914224,-1.3607022557429924,1.3718635615239811,-2.617892689153202,0.7065639753384607,0.344814965150913,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 13:00:00,2019.0,8.0,22.0,13.0,-0.9468911258046315,0.5786081514585811,-1.4179362231040267,1.348034450109354,-2.2828207972011216,0.7677378545195065,0.6453136429673788,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 14:00:00,2019.0,8.0,22.0,14.0,-0.9829007965382739,0.4196652456374835,-1.4215894550632415,1.3223723301243706,-1.9430295828271817,0.8212649988029217,0.9458123207838448,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 15:00:00,2019.0,8.0,22.0,15.0,-1.0187475275853386,0.26072233981638576,-1.6980173399771719,1.2985432187097437,-1.6079576908751017,0.8824388779839677,1.2463109986003107,25.130259606975596,29.597239268628815,-0.7456100029146456
2019-08-22 16:00:00,2019.0,8.0,22.0,16.0,-1.0008241620618064,0.2077413712093532,-1.6785334361946924,1.3626985186722014,-1.1879379953295368,1.0430203108342133,1.0619140826674793,25.130259606975596,29.597239268628815,-0.7456100029146456
